Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax
File,CompositeHBaseKeyFactory.java,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,65.0,10.0,37.0,23.0,10.0,18.0,23.0,28.0,21.0,8.0,2.0,2.0,2.0,3.0,56.0,0.49,4.0,4.0,4.0,3.0,3.0,4.5,6.0,2.0,3.0,4.0,1.0,1.5,2.0,0.0,0.5,1.0
File,CompositePartitionSpecProxy.java,7.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,1.5,8.0,0.0,2.0,0.0,0.0,23.0,23.0,9.0,23.0,0.0,1.0,2.0,20.0,228.0,41.0,162.0,63.0,66.0,26.0,66.0,109.0,50.0,60.0,4.0,4.0,6.0,1.5,62.5,0.16,38.0,38.0,42.0,27.0,0.0,1.75,3.0,1.0,1.95,8.0,1.0,1.5,4.0,0.0,0.35,2.0
File,CompositeProcessor.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,45.0,6.0,17.0,9.0,4.0,22.0,7.0,12.0,8.0,4.0,2.0,2.0,2.0,1.0,0.0,1.29,3.0,3.0,3.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
File,CompositeService.java,7.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,1.5,8.5,1.5,2.0,0.0,1.0,10.0,10.0,2.0,10.0,0.0,1.0,2.0,7.0,133.0,21.0,80.0,30.0,35.0,32.0,37.0,58.0,29.0,34.0,3.0,3.0,3.0,1.5,6.5,0.4,18.0,18.0,18.0,10.0,2.0,4.75,6.0,1.0,3.25,8.0,1.0,2.0,3.0,0.0,0.875,2.0
File,CompressionBuffer.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,11.0,10.0,16.0,11.0,0.0,1.0,0.0,10.0,119.0,20.0,70.0,30.0,27.0,29.0,43.0,56.0,30.0,26.0,1.0,1.0,1.0,1.0,64.0,0.41,11.0,11.0,11.0,11.0,0.0,2.6666666666666665,12.0,1.0,3.466666666666667,23.0,0.0,28.933333333333334,420.0,0.0,0.26666666666666666,3.0
File,CompressionCodec.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,5.0,5.0,3.0,0.0,0.0,2.0,69.0,8.0,18.0,17.0,0.0,43.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.7916666666666667,3.0,0.0,0.875,1.0,0.0,0.0,0.0
File,CompressionKind.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,27.0,2.0,4.0,3.0,0.0,21.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,2.823529411764706,10.0,1.0,1.9411764705882353,5.0,0.0,1.3529411764705883,5.0,0.0,0.17647058823529413,1.0
File,CompressionKind.java,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,1.0,0.0,0.0,3.0,41.0,5.0,14.0,9.0,2.0,22.0,5.0,7.0,5.0,2.0,1.0,1.0,1.0,2.0,0.0,1.57,2.0,2.0,2.0,2.0,0.0,2.823529411764706,10.0,1.0,1.9411764705882353,5.0,0.0,1.3529411764705883,5.0,0.0,0.17647058823529413,1.0
File,CompressionUtils.java,37.0,2.0,26.0,10.0,4.0,4.0,4.0,2.0,1.0,25.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,204.0,16.0,130.0,52.0,76.0,60.0,77.0,97.0,48.0,62.0,10.0,10.0,10.0,1.0,0.0,0.46,15.0,15.0,15.0,7.0,2.0,7.0,11.0,2.0,11.25,24.0,1.0,6.75,22.0,0.0,2.5,4.0
File,ConcatTextLongDoubleUDF.java,15.0,1.0,14.0,0.0,2.0,2.0,4.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,4.0,27.0,14.0,11.0,20.0,12.0,15.0,7.0,9.0,2.0,2.0,4.0,2.0,0.0,0.74,2.0,2.0,4.0,1.0,3.0,3.0,3.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0
File,ConcurrentScheduler.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,6.0,6.0,2.0,6.0,0.0,2.0,0.0,4.0,68.0,11.0,39.0,17.0,13.0,18.0,19.0,28.0,17.0,11.0,2.0,2.0,2.0,1.0,58.0,0.46,8.0,8.0,8.0,6.0,2.0,2.75,4.0,1.0,3.0,5.0,1.0,1.5,2.0,0.0,0.5,1.0
File,ConcurrentTestRunner.java,10.0,2.0,8.0,0.0,2.0,2.0,2.0,1.0,1.5,8.5,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,62.0,12.0,29.0,15.0,13.0,21.0,19.0,24.0,15.0,12.0,2.0,2.0,2.0,1.5,0.0,0.72,3.0,3.0,3.0,2.0,3.0,3.0,3.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0
File,ConditionalResolver.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125,12.125,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,43.0,5.0,8.0,7.0,0.0,30.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,29.625,3.75,0.0,0.0,0.0,0.0,1.0,3.5853658536585367,15.0,1.0,4.926829268292683,35.0,0.0,2.951219512195122,20.0,0.0,0.7073170731707317,5.0
File,ConditionalResolverCommonJoin.java,8.0,1.0,7.0,0.0,2.0,2.0,2.0,1.0,2.0,15.0,0.0,2.0,0.0,3.0,20.0,20.0,6.0,20.0,0.0,2.0,2.0,16.0,245.0,38.0,173.0,76.0,89.0,34.0,90.0,133.0,78.0,79.0,8.0,8.0,10.0,1.0,26.333333333333332,0.2,36.0,36.0,40.0,25.0,1.0,3.789473684210526,7.0,1.0,4.7368421052631575,19.0,1.0,2.6842105263157894,20.0,0.0,0.5263157894736842,4.0
File,ConditionalResolverMergeFiles.java,16.0,1.0,11.0,5.0,2.0,2.0,2.0,1.0,2.0,11.666666666666666,0.0,3.0,0.0,2.0,20.0,20.0,6.0,20.0,0.0,5.0,0.0,15.0,406.0,49.0,244.0,102.0,149.0,120.0,135.0,180.0,93.0,123.0,10.0,10.0,11.0,1.0,36.0,0.49,43.0,43.0,44.0,27.0,1.0,3.625,15.0,1.0,5.625,35.0,1.0,3.375,18.0,0.0,0.875,5.0
File,ConditionalResolverSkewJoin.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,2.5,8.5,0.0,2.0,0.0,2.0,8.0,8.0,2.0,8.0,0.0,0.0,0.0,8.0,129.0,14.0,82.0,46.0,34.0,33.0,41.0,58.0,40.0,27.0,7.0,7.0,9.0,1.0,25.0,0.4,14.0,14.0,16.0,8.0,2.0,3.2,4.0,1.0,4.2,17.0,1.0,3.2,12.0,0.0,1.0,5.0
File,ConditionalTask.java,9.0,0.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,9.0,0.0,1.0,0.0,1.0,16.0,16.0,5.0,16.0,0.0,1.0,0.0,15.0,215.0,29.0,135.0,45.0,60.0,51.0,54.0,96.0,44.0,53.0,7.0,7.0,9.0,2.0,80.0,0.38,34.0,34.0,37.0,20.0,0.0,4.647058823529412,27.0,1.0,3.8823529411764706,20.0,1.0,4.294117647058823,18.0,0.0,1.1176470588235294,4.0
File,ConditionalWork.java,5.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,56.0,8.0,20.0,12.0,4.0,28.0,9.0,14.0,11.0,3.0,1.0,1.0,1.0,1.0,25.0,1.4,4.0,4.0,4.0,4.0,2.0,2.5,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
File,Conf.java,8.0,0.0,6.0,2.0,2.0,2.0,2.0,1.0,1.376068376068376,8.05982905982906,0.20512820512820512,3.0,0.0,16.0,8.0,12.0,12.0,12.0,2.0,3.0,0.0,7.0,175.0,21.0,110.0,43.0,66.0,44.0,56.0,83.0,43.0,43.0,9.0,9.0,9.0,1.5128205128205128,14.752136752136753,0.4,26.0,26.0,27.0,8.0,0.0,5.784050179211469,398.0,0.0,3.479390681003584,36.0,0.0,29.406810035842295,18720.0,0.0,0.45878136200716846,5.0
File,ConfServlet.java,14.0,1.0,11.0,2.0,3.0,3.0,3.0,1.0,1.0,6.0,0.0,2.0,1.0,5.0,4.0,3.0,0.0,4.0,1.0,1.0,0.0,2.0,101.0,14.0,60.0,26.0,32.0,27.0,29.0,42.0,22.0,23.0,6.0,6.0,6.0,1.5,0.0,0.45,11.0,11.0,11.0,4.0,2.0,5.0,7.0,3.0,6.0,11.0,1.0,5.666666666666667,13.0,0.0,0.6666666666666666,1.0
File,ConfigChangeEvent.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,48.0,8.0,23.0,11.0,7.0,17.0,12.0,17.0,10.0,7.0,1.0,1.0,1.0,2.0,50.0,0.74,4.0,4.0,4.0,4.0,2.0,3.3333333333333335,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
File,ConfigValSecurityException.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,2.2,9.2,0.0,6.0,3.0,5.0,36.0,35.0,4.0,38.0,1.0,2.0,0.0,35.0,395.0,63.0,307.0,104.0,148.0,28.0,136.0,210.0,91.0,132.0,5.0,5.0,9.0,1.6,10.0,0.09,67.0,67.0,72.0,48.0,0.0,2.25,7.0,0.0,2.6875,9.0,1.0,2.0625,7.0,0.0,0.6875,3.0
File,ConfigurableTProtocol.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,43.0,5.0,7.0,6.0,0.0,31.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,Conn.java,13.0,0.0,11.0,3.0,3.0,3.0,3.0,1.0,1.3421052631578947,12.842105263157896,0.05263157894736842,2.0,0.0,0.0,15.0,17.0,13.0,17.0,7.0,0.0,0.0,10.0,282.0,22.0,201.0,60.0,128.0,62.0,110.0,157.0,64.0,119.0,9.0,9.0,9.0,1.3157894736842106,30.157894736842106,0.31,43.0,43.0,44.0,19.0,0.0,3.0240963855421685,44.0,0.0,3.189328743545611,36.0,0.0,3.9569707401032703,1157.0,0.0,0.35628227194492257,4.0
File,Connection.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.3548387096774193,14.35483870967742,0.06451612903225806,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,30.0,3.0,10.0,5.0,3.0,17.0,6.0,8.0,5.0,3.0,1.0,1.0,1.0,1.2903225806451613,31.06451612903226,1.7,1.0,1.0,1.0,1.0,0.0,2.7598425196850394,29.0,0.0,2.9448818897637796,36.0,0.0,4.2204724409448815,1157.0,0.0,0.3110236220472441,4.0
File,ConnectionError.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,35.0,5.0,13.0,5.0,4.0,17.0,4.0,8.0,5.0,3.0,2.0,2.0,2.0,2.0,0.0,1.31,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,ConnectionException.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,32.0,5.0,10.0,5.0,3.0,17.0,4.0,7.0,5.0,2.0,1.0,1.0,1.0,2.0,0.0,1.7,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,ConnectionFailureException.java,7.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,39.0,5.0,8.0,5.0,2.0,26.0,4.0,6.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,3.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,ConstantObjectInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,29.0,3.0,4.0,3.0,0.0,22.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,26.2,69.0,1.0,9.4,23.0,0.0,6.0,18.0,0.0,0.8,2.0
File,ConstantPropagate.java,18.0,2.0,13.0,3.0,2.0,2.0,2.0,1.0,1.7692307692307692,23.0,0.0,2.0,0.0,1.0,5.0,5.0,2.0,5.0,0.0,0.0,1.0,4.0,169.0,21.0,101.0,48.0,51.0,47.0,65.0,77.0,46.0,39.0,3.0,3.0,4.0,1.1538461538461537,15.76923076923077,0.47,9.0,9.0,11.0,5.0,1.0,4.595238095238095,15.0,1.0,11.30952380952381,37.0,1.0,610.5,24697.0,0.0,1.9047619047619047,8.0
File,ConstantPropagateProcCtx.java,18.0,0.0,14.0,4.0,4.0,4.0,4.0,3.0,2.0,24.0,0.0,2.0,0.0,1.0,8.0,10.0,5.0,10.0,0.0,0.0,0.0,10.0,259.0,20.0,178.0,67.0,99.0,63.0,88.0,135.0,69.0,86.0,33.0,33.0,37.0,1.0,63.0,0.35,40.0,40.0,44.0,25.0,1.0,5.166666666666667,12.0,1.0,6.166666666666667,32.0,1.0,27.833333333333332,162.0,0.0,1.3333333333333333,8.0
File,ConstantPropagateProcFactory.java,37.0,1.0,30.0,6.0,8.0,8.0,9.0,4.0,1.9,23.3,0.0,10.0,23.0,4.0,35.0,12.0,0.0,35.0,0.0,15.0,0.0,20.0,1516.0,97.0,1163.0,370.0,753.0,256.0,562.0,839.0,348.0,633.0,73.0,73.0,90.0,1.0,9.2,0.22,268.0,266.0,322.0,150.0,1.0,4.529411764705882,15.0,1.0,11.470588235294118,37.0,1.0,749.0588235294117,24697.0,0.0,2.0294117647058822,5.0
File,ConstantVectorExpression.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,18.0,0.5,1.0,0.0,1.0,35.0,35.0,10.0,35.0,1.0,7.0,0.0,27.0,274.0,43.0,207.0,67.0,114.0,24.0,106.0,149.0,64.0,87.0,7.0,2.0,7.0,1.5,44.5,0.12,47.0,42.0,47.0,35.0,0.0,4.074074074074074,24.0,1.0,3.740740740740741,24.0,1.0,3.8518518518518516,64.0,0.0,0.4444444444444444,3.0
File,Constants.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,0.06666666666666667,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,19.0,18.0,14.0,19.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,1.4,2.8,1.0,0.0,0.0,0.0,0.0,1.0,3.4,11.0,1.0,10.9,51.0,1.0,22.95,167.0,0.0,1.6,8.0
File,Constants.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,5.0,4.0,1.0,17.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,1.4,2.8,3.4,0.0,0.0,0.0,0.0,1.0,3.4,11.0,1.0,10.9,51.0,1.0,22.95,167.0,0.0,1.6,8.0
File,Constants.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,4.0,3.0,0.0,20.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.4,2.8,5.0,0.0,0.0,0.0,0.0,1.0,3.4,11.0,1.0,10.9,51.0,1.0,22.95,167.0,0.0,1.6,8.0
File,Constants.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,0.06666666666666667,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,6.0,5.0,3.0,18.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.4,2.8,3.0,0.0,0.0,0.0,0.0,1.0,3.4,11.0,1.0,10.9,51.0,1.0,22.95,167.0,0.0,1.6,8.0
File,Consumer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.25,0.25,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,30.0,1.0,6.0,5.0,0.0,23.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.25,40.5,3.83,0.0,0.0,0.0,0.0,0.0,3.020408163265306,23.0,0.0,2.6122448979591835,31.0,0.0,2.061224489795918,41.0,0.0,0.30612244897959184,4.0
File,ConsumerFeedback.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,33.0,1.0,7.0,6.0,0.0,25.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,1.0,1.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,ConsumerFileMetadata.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,31.0,3.0,11.0,10.0,0.0,17.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
File,ConsumerStripeMetadata.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,35.0,3.0,15.0,14.0,0.0,18.0,13.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1.0,1.2857142857142858,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
File,ContactInfo.java,6.0,0.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,9.5,0.0,2.0,4.0,1.0,31.0,27.0,6.0,31.0,0.0,3.0,0.0,28.0,250.0,30.0,163.0,47.0,81.0,57.0,81.0,123.0,42.0,83.0,5.0,5.0,5.0,2.0,65.0,0.35,47.0,43.0,47.0,31.0,0.0,1.2121212121212122,4.0,1.0,2.1515151515151514,8.0,1.0,1.2121212121212122,4.0,0.0,0.09090909090909091,1.0
File,ContainerFactory.java,9.0,1.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,50.0,8.0,29.0,22.0,8.0,13.0,18.0,21.0,18.0,7.0,1.0,1.0,1.0,1.0,0.0,0.45,2.0,2.0,2.0,2.0,8.0,8.0,8.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0
File,ContainerRunner.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.5,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,40.0,8.0,19.0,18.0,0.0,13.0,14.0,15.0,15.0,0.0,0.0,0.0,0.0,1.5,42.5,0.68,0.0,0.0,0.0,0.0,0.0,4.5,23.0,1.0,9.681818181818182,67.0,0.0,5.636363636363637,48.0,0.0,0.6363636363636364,2.0
File,ContainerRunnerImpl.java,20.0,1.0,19.0,1.0,3.0,3.0,3.0,1.0,3.0,47.5,0.0,2.0,1.0,2.0,19.0,18.0,18.0,19.0,0.0,5.0,1.0,13.0,523.0,49.0,447.0,189.0,265.0,28.0,267.0,325.0,163.0,210.0,8.0,8.0,8.0,1.5,42.5,0.06,55.0,55.0,58.0,22.0,0.0,5.222222222222222,23.0,1.0,11.61111111111111,67.0,1.0,6.888888888888889,48.0,0.0,0.7777777777777778,2.0
File,ContentSummaryInputFormat.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,36.0,6.0,9.0,8.0,0.0,21.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
File,Context.java,9.0,0.0,6.0,2.0,2.0,2.0,2.0,1.0,1.4745762711864407,13.720338983050848,0.22033898305084745,3.0,2.0,4.0,77.0,79.0,44.0,81.0,1.0,7.0,0.0,73.0,916.0,123.0,585.0,205.0,309.0,210.0,288.0,416.0,201.0,254.0,20.0,10.0,22.0,1.11864406779661,35.567796610169495,0.36,137.0,127.0,147.0,99.0,0.0,4.438409311348206,86.0,0.0,3.598448108632396,52.0,0.0,7.21823472356935,1993.0,0.0,0.3947623666343356,6.0
File,Context.java,11.0,0.0,5.0,6.0,1.0,1.0,1.0,1.0,1.4745762711864407,13.720338983050848,0.22033898305084745,1.0,0.0,0.0,20.0,20.0,1.0,20.0,0.0,2.0,0.0,18.0,261.0,8.0,105.0,37.0,45.0,148.0,43.0,74.0,37.0,44.0,3.0,3.0,3.0,1.11864406779661,35.567796610169495,1.41,27.0,27.0,27.0,20.0,0.0,4.438409311348206,86.0,0.0,3.598448108632396,52.0,0.0,7.21823472356935,1993.0,0.0,0.3947623666343356,6.0
File,ContribNegativeCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,62.0,11.0,34.0,26.0,7.0,17.0,21.0,25.0,21.0,7.0,1.0,1.0,1.0,1.0,60.0,0.5,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
File,ControlledClock.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,43.0,4.0,22.0,10.0,7.0,17.0,9.0,15.0,9.0,6.0,2.0,2.0,2.0,1.0,38.0,0.77,5.0,5.0,5.0,4.0,0.0,6.333333333333333,10.0,1.0,1.3333333333333333,2.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0
File,ConvertAstToSearchArg.java,19.0,0.0,16.0,3.0,5.0,4.0,5.0,3.0,1.0,27.333333333333332,0.0,2.0,12.0,3.0,20.0,8.0,2.0,20.0,1.0,12.0,1.0,6.0,474.0,38.0,357.0,98.0,231.0,79.0,183.0,258.0,92.0,184.0,18.0,18.0,18.0,1.0,32.666666666666664,0.22,95.0,71.0,97.0,60.0,0.0,5.85,23.0,1.0,9.0,21.0,1.0,6.125,146.0,0.0,0.625,3.0
File,ConvertJoinMapJoin.java,49.0,4.0,37.0,8.0,8.0,8.0,9.0,5.0,2.0,63.0,0.0,1.0,3.0,1.0,19.0,16.0,0.0,19.0,0.0,16.0,0.0,3.0,1052.0,100.0,752.0,211.0,501.0,201.0,351.0,530.0,199.0,406.0,25.0,20.0,36.0,1.0,0.0,0.27,155.0,150.0,180.0,103.0,2.0,6.368421052631579,17.0,4.0,14.842105263157896,48.0,2.0,104.89473684210526,941.0,1.0,2.6842105263157894,6.0
File,ConvertTreeReaderFactory.java,15.0,1.0,12.0,2.0,3.0,2.0,3.0,1.0,1.0,9.428571428571429,0.9523809523809523,42.0,13.0,5.0,155.0,142.0,143.0,155.0,44.0,11.0,17.0,83.0,2892.0,454.0,2112.0,720.0,1164.0,326.0,852.0,1167.0,460.0,761.0,44.0,8.0,44.0,2.9523809523809526,31.61904761904762,0.15,514.0,278.0,521.0,205.0,1.0,7.657894736842105,41.0,1.0,4.464912280701754,15.0,1.0,2.745614035087719,12.0,0.0,0.8333333333333334,4.0
File,Converter.java,29.0,0.0,27.0,2.0,8.0,8.0,12.0,7.0,1.3222222222222222,13.433333333333334,0.13333333333333333,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,88.0,5.0,59.0,8.0,36.0,24.0,22.0,39.0,8.0,32.0,15.0,15.0,23.0,1.5777777777777777,13.333333333333334,0.41,16.0,16.0,24.0,14.0,0.0,6.057142857142857,85.0,0.0,8.377777777777778,91.0,0.0,74.89206349206349,7720.0,0.0,0.8761904761904762,6.0
File,ConverterParent.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,24.0,4.0,7.0,6.0,0.0,13.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.86,0.0,0.0,0.0,0.0,1.0,5.5,14.0,0.0,0.75,1.0,0.0,0.5,1.0,0.0,0.0,0.0
